"Task_ID","Coupon_Title"
"615789","熟客驚喜回饋"
"615791","熟客驚喜回饋"
"615793","嗨到集點-三點獎勵"
"615794","評價獎勵"
"615802","熟客驚喜回饋"
"615803","優惠券"
"615807","評價獎勵"
"615809","評價獎勵"
"615812","熟客驚喜回饋"
"615814","餐廳貼紙呼叫首用優惠"
"615818","評價獎勵"
"615820","註冊優惠"
"615822","鑽石會員生日禮"
"615823","評價獎勵"
"615830","熟客驚喜回饋"
"615836","註冊優惠"
"615845","熟客驚喜回饋"
"615854","評價獎勵"
"615858","熟客驚喜回饋"
"615861","評價獎勵"
"615864","邀請優惠"
"615871","駕駛邀請優惠"
"615875","評價獎勵"
"615880","評價獎勵"
"615881","熟客驚喜回饋"
"615883","評價獎勵"
"615884","台新卡友禮遇"
"615885","評價獎勵"
"615887","鑽石會員升等禮"
"615890","註冊優惠"
"615896","註冊優惠"
"615897","熟客驚喜回饋"
"615907","餐廳貼紙呼叫首用優惠"
"615908","評價獎勵"
"615909","優惠券"
"615911","白銀會員升等禮"
"615918","餐廳貼紙呼叫首用優惠"
"615922","熟客驚喜回饋"
"615924","邀請獎勵"
"615928","評價獎勵"
"615929","評價獎勵"
"615931","熟客驚喜回饋"
"615938","餐廳貼紙呼叫首用優惠"
"615939","熟客驚喜回饋"
"615941","熟客驚喜回饋"
"615948","熟客驚喜回饋"
"615960","黃金會員生日禮"
"615961","特約合作優惠"
"615962","台新信用卡首用優惠"
"615963","優惠券"
"615964","優惠券"
"615982","評價獎勵"
"615984","評價獎勵"
"615989","信用卡綁定優惠"
"615990","信用卡綁定優惠"
"615992","評價獎勵"
"615997","評價獎勵"
"615999","優惠券"
"616001","熟客驚喜回饋"
"616002","熟客驚喜回饋"
"616003","熟客驚喜回饋"
"616005","熟客驚喜回饋"
"616006","優惠券"
"616009","邀請優惠"
"616016","鑽石會員生日禮"
"616021","熟客驚喜回饋"
"616022","白銀會員生日禮"
"616031","註冊優惠"
"616035","優惠券"
"616036","評價獎勵"
"616041","評價獎勵"
"616043","註冊優惠"
"616044","優惠券"
"616046","註冊優惠"
"616048","熟客驚喜回饋"
"616057","註冊優惠"
"616060","註冊優惠"
"616065","評價獎勵"
"616071","優惠券"
"616073","註冊優惠"
"616074","再試一次優惠"
"616078","鑽石會員生日禮"
"616081","評價獎勵"
"616083","評價獎勵"
"616084","優惠券"
"616090","評價獎勵"
"616093","優惠券"
"616094","評價獎勵"
"616099","嗨到集點-六點獎勵"
"616100","註冊優惠"
"616107","優惠券"
"616109","評價獎勵"
"616110","評價獎勵"
"616111","熟客驚喜回饋"
"616115","嗨到集點-三點獎勵"
"616118","嗨到集點-三點獎勵"
"616120","優惠券"
"616121","註冊優惠"
"616142","優惠券"
"616143","註冊優惠"
"616155","eTag合作優惠"
"616162","黃金會員升等禮"
"616166","再試一次優惠"
"616167","註冊優惠"
"616170","2021台新卡友禮遇"
"616173","邀請優惠"
"616174","再試一次優惠"
"616179","評價獎勵"
"616182","評價獎勵"
"616185","評價獎勵"
"616192","邀請優惠"
"616193","優惠券"
"616195","評價獎勵"
"616196","評價獎勵"
"616204","註冊優惠"
"616207","邀請優惠"
"616209","駕駛邀請優惠"
"616214","評價獎勵"
"616215","註冊優惠"
"616217","熟客驚喜回饋"
"616218","註冊優惠"
"616228","熟客驚喜回饋"
"616235","熟客驚喜回饋"
"616238","評價獎勵"
"616242","駕駛邀請優惠"
"616248","熟客驚喜回饋"
"616253","白銀會員升等禮"
"616255","白銀會員升等禮"
"616257","白銀會員升等禮"
"616258","註冊優惠"
"616259","鑽石會員升等禮"
"616263","評價獎勵"
"616264","熟客驚喜回饋"
"616265","熟客驚喜回饋"
"616266","評價獎勵"
"616267","熟客驚喜回饋"
"616273","評價獎勵"
"616274","熟客驚喜回饋"
"616275","優惠券"
"616277","熟客驚喜回饋"
"616278","優惠券"
"616282","評價獎勵"
"616291","評價獎勵"
"616292","熟客驚喜回饋"
"616302","評價獎勵"
"616305","再試一次優惠"
"616306","註冊優惠"
"616311","信用卡綁定優惠"
"616312","優惠券"
"616324","註冊優惠"
"616326","評價獎勵"
"616328","評價獎勵"
"616333","評價獎勵"
"616344","註冊優惠"
"616348","評價獎勵"
"616349","註冊優惠"
"616352","信用卡綁定優惠"
"616354","信用卡綁定優惠"
"616355","熟客驚喜回饋"
"616356","黑鑽會員升等禮"
"616359","熟客驚喜回饋"
"616360","邀請優惠"
"616361","優惠券"
"616364","邀請優惠"
"616365","熟客驚喜回饋"
"616368","熟客驚喜回饋"
"616369","熟客驚喜回饋"
"616371","金色三麥新竹車站店優惠券"
"616373","金色三麥新竹車站店優惠券"
"616378","評價獎勵"
"616379","熟客驚喜回饋"
"616381","註冊優惠"
"616382","熟客驚喜回饋"
"616383","餐廳貼紙呼叫首用優惠"
"616384","鑽石會員升等禮"
"616387","優惠券"
"616389","熟客驚喜回饋"
"616390","熟客驚喜回饋"
"616392","50元優惠券"
"616393","註冊優惠"
"616394","註冊優惠"
"616398","註冊優惠"
"616399","嗨到集點-三點獎勵"
"616409","優惠券"
"616412","熟客驚喜回饋"
"616413","評價獎勵"
"616418","熟客驚喜回饋"
"616426","熟客驚喜回饋"
"616428","評價獎勵"
"616429","嗨到集點-三點獎勵"
"616431","優惠券"
"616432","嗨到集點-三點獎勵"
"616436","優惠券"
"616437","評價獎勵"
"616438","評價獎勵"
"616439","評價獎勵"
"616441","邀請優惠"
"616444","黑鑽會員升等禮"
"616450","熟客驚喜回饋"
"616451","信用卡綁定優惠"
"616455","評價獎勵"
"616456","嗨到集點-六點獎勵"
"616467","鑽石會員升等禮"
"616468","熟客驚喜回饋"
"616470","特約合作優惠"
"616472","白銀會員生日禮"
"616482","優惠券"
"616483","熟客驚喜回饋"
"616484","熟客驚喜回饋"
"616494","熟客驚喜回饋"
"616499","評價獎勵"
"616506","信用卡綁定優惠"
"616510","黑鑽會員升等禮"
"616514","熟客驚喜回饋"
"616515","熟客驚喜回饋"
"616516","熟客驚喜回饋"
"616518","嗨到集點-六點獎勵"
"616519","熟客驚喜回饋"
"616528","熟客驚喜回饋"
"616529","熟客驚喜回饋"
"616532","評價獎勵"
"616537","註冊優惠"
"616542","評價獎勵"
"616550","特約合作優惠"
"616559","優惠券"
"616564","註冊優惠"
"616567","評價獎勵"
"616569","熟客驚喜回饋"
"616573","鑽石會員升等禮"
"616574","熟客驚喜回饋"
"616576","黃金會員升等禮"
"616578","熟客驚喜回饋"
"616583","優惠券"
"616586","評價獎勵"
"616589","註冊優惠"
"616590","熟客驚喜回饋"
"616594","熟客驚喜回饋"
"616601","黃金會員升等禮"
"616605","熟客驚喜回饋"
"616608","評價獎勵"
"616612","熟客驚喜回饋"
"616613","註冊優惠"
"616616","駕駛邀請優惠"
"616621","熟客驚喜回饋"
"616622","熟客驚喜回饋"
"616623","白銀會員升等禮"
"616624","優惠券"
"616625","熟客驚喜回饋"
"616626","鑽石會員生日禮"
"616627","評價獎勵"
"616637","優惠券"
"616638","評價獎勵"
"616639","嗨到集點-六點獎勵"
"616640","熟客驚喜回饋"
"616641","幫朋友叫代駕獎勵"
"616642","幫朋友叫代駕獎勵"
"616646","評價獎勵"
"616656","再試一次優惠"
"616659","優惠券"
"616660","評價獎勵"
"616661","熟客驚喜回饋"
"616669","白銀會員升等禮"
"616670","特約合作優惠"
"616671","優惠券"
"616684","嗨到集點-三點獎勵"
"616687","嗨到集點-三點獎勵"
"616688","評價獎勵"
"616690","嗨到集點-六點獎勵"
"616693","評價獎勵"
"616697","註冊優惠"
"616698","熟客驚喜回饋"
"616699","評價獎勵"
"616705","熟客驚喜回饋"
"616709","優惠券"
"616710","黃金會員生日禮"
"616712","優惠券"
"616713","評價獎勵"
"616715","評價獎勵"
"616716","邀請獎勵"
"616719","邀請獎勵"
"616721","熟客驚喜回饋"
"616722","鑽石會員升等禮"
"616727","黑鑽會員升等禮"
"616729","評價獎勵"
"616733","邀請優惠"
"616735","評價獎勵"
"616736","熟客驚喜回饋"
"616740","註冊優惠"
"616754","邀請優惠"
"616763","熟客驚喜回饋"
"616764","再試一次優惠"
"616765","熟客驚喜回饋"
"616766","熟客驚喜回饋"
"616768","評價獎勵"
"616770","評價獎勵"
"616771","註冊優惠"
"616772","黃金會員升等禮"
"616776","評價獎勵"
"616779","優惠券"
"616780","優惠券"
"616783","熟客驚喜回饋"
"616790","熟客驚喜回饋"
"616792","評價獎勵"
"616793","台新卡友禮遇"
"616795","熟客驚喜回饋"
"616797","註冊優惠"
"616799","評價獎勵"
"616801","再試一次優惠"
"616802","信用卡綁定優惠"
"616806","評價獎勵"
"616817","特約合作優惠"
"616828","邀請優惠"
"616832","註冊優惠"
"616840","評價獎勵"
"616842","熟客驚喜回饋"
"616843","鑽石會員生日禮"
"616844","黃金會員升等禮"
"616845","熟客驚喜回饋"
"616848","評價獎勵"
"616849","註冊優惠"
"616850","註冊優惠"
"616851","熟客驚喜回饋"
"616856","評價獎勵"
"616858","評價獎勵"
"616859","評價獎勵"
"616861","熟客驚喜回饋"
"616862","再試一次優惠"
"616865","特約合作優惠"
"616866","特約合作優惠"
"616867","評價獎勵"
"616868","評價獎勵"
"616880","評價獎勵"
"616882","評價獎勵"
"616889","註冊優惠"
"616892","信用卡綁定優惠"
"616895","優惠券"
"616899","註冊優惠"
"616908","註冊優惠"
"616917","白銀會員升等禮"
"616918","評價獎勵"
"616919","邀請優惠"
"616922","優惠券"
"616926","黑鑽會員升等禮"
"616932","評價獎勵"
"616934","嗨到集點-三點獎勵"
"616938","註冊優惠"
"616942","熟客驚喜回饋"
"616943","熟客驚喜回饋"
"616947","邀請優惠"
"616955","50元優惠券"
"616956","熟客驚喜回饋"
"616957","白銀會員生日禮"
"616965","熟客驚喜回饋"
"616966","嗨到集點-三點獎勵"
"616968","黑鑽會員生日禮"
"616970","註冊優惠"
"616974","註冊優惠"
"616977","註冊優惠"
"616982","熟客驚喜回饋"
"616986","熟客驚喜回饋"
"616987","註冊優惠"
"616988","鑽石會員生日禮"
"616992","熟客驚喜回饋"
"616995","再試一次優惠"
"616999","註冊優惠"
"617000","優惠券"
"617008","評價獎勵"
"617012","註冊優惠"
"617015","註冊優惠"
"617016","嗨到集點-三點獎勵"
"617023","再試一次優惠"
"617027","熟客驚喜回饋"
"617029","優惠券"
"617033","評價獎勵"
"617036","註冊優惠"
"617040","評價獎勵"
"617042","鑽石會員升等禮"
"617045","再試一次優惠"
"617048","優惠券"
"617054","熟客驚喜回饋"
"617062","註冊優惠"
"617064","熟客驚喜回饋"
"617071","註冊優惠"
"617076","註冊優惠"
"617077","熟客驚喜回饋"
"617079","評價獎勵"
"617082","註冊優惠"
"617090","邀請獎勵"
"617092","熟客驚喜回饋"
"617095","註冊優惠"
"617103","熟客驚喜回饋"
"617120","熟客驚喜回饋"
"617121","註冊優惠"
"617123","評價獎勵"
"617136","註冊優惠"
"617137","信用卡綁定優惠"
"617145","註冊優惠"
"617152","註冊優惠"
"617154","註冊優惠"
"617155","註冊優惠"
"617157","評價獎勵"
"617159","餐廳貼紙呼叫首用優惠"
"617160","優惠券"
"617161","熟客驚喜回饋"
"617162","註冊優惠"
"617167","優惠券"
"617172","評價獎勵"
"617181","評價獎勵"
"617182","鑽石會員升等禮"
"617184","嗨到集點-三點獎勵"
"617185","註冊優惠"
"617189","熟客驚喜回饋"
"617190","評價獎勵"
"617194","評價獎勵"
"617195","熟客驚喜回饋"
"617199","白銀會員升等禮"
"617200","註冊優惠"
"617206","註冊優惠"
"617207","熟客驚喜回饋"
"617208","熟客驚喜回饋"
"617209","熟客驚喜回饋"
"617213","邀請獎勵"
"617214","信用卡綁定優惠"
"617215","註冊優惠"
"617224","熟客驚喜回饋"
"617225","註冊優惠"
"617229","註冊優惠"
"617233","熟客驚喜回饋"
"617237","熟客驚喜回饋"
"617247","註冊優惠"
"617255","青商會獨家優惠"
"617257","註冊優惠"
"617260","優惠券"
"617269","註冊優惠"
"617270","邀請獎勵"
"617281","熟客驚喜回饋"
"617290","評價獎勵"
"617291","邀請優惠"
"617294","白銀會員升等禮"
"617304","評價獎勵"
"617312","評價獎勵"
"617314","熟客驚喜回饋"
"617316","評價獎勵"
"617319","熟客驚喜回饋"
"617320","熟客驚喜回饋"
"617321","評價獎勵"
"617329","青商會獨家優惠"
"617331","評價獎勵"
"617332","邀請優惠"
"617333","邀請優惠"
"617335","邀請優惠"
"617344","優惠券"
"617347","註冊優惠"
"617357","註冊優惠"
"617361","優惠券"
"617362","邀請獎勵"
"617365","邀請優惠"
"617366","熟客驚喜回饋"
"617369","熟客驚喜回饋"
"617370","評價獎勵"
"617380","評價獎勵"
"617381","註冊優惠"
"617388","熟客驚喜回饋"
"617393","註冊優惠"
"617395","再試一次優惠"
"617396","熟客驚喜回饋"
"617399","熟客驚喜回饋"
"617404","註冊優惠"
"617405","白銀會員生日禮"
"617410","邀請獎勵"
"617411","熟客驚喜回饋"
"617415","評價獎勵"
"617416","熟客驚喜回饋"
"617424","熟客驚喜回饋"
"617427","評價獎勵"
"617429","評價獎勵"
"617432","註冊優惠"
"617433","評價獎勵"
"617442","評價獎勵"
"617445","註冊優惠"
"617448","註冊優惠"
"617451","再試一次優惠"
"617454","註冊優惠"
"617457","註冊優惠"
"617465","再試一次優惠"
"617466","黃金會員生日禮"
"617467","再試一次優惠"
"617475","熟客驚喜回饋"
"617477","熟客驚喜回饋"
"617483","註冊優惠"
"617487","熟客驚喜回饋"
"617494","50元優惠券"
"617502","黃金會員升等禮"
"617506","黃金會員升等禮"
"617528","評價獎勵"
"617529","註冊優惠"
"617536","邀請優惠"
"617537","評價獎勵"
"617544","嗨到集點-三點獎勵"
"617553","評價獎勵"
"617554","註冊優惠"
"617556","熟客驚喜回饋"
"617557","評價獎勵"
"617558","評價獎勵"
"617562","評價獎勵"
"617563","熟客驚喜回饋"
"617576","註冊優惠"
"617579","嗨到集點-三點獎勵"
"617581","熟客驚喜回饋"
"617584","評價獎勵"
"617586","評價獎勵"
"617587","黑鑽會員升等禮"
"617589","評價獎勵"
"617593","註冊優惠"
"617594","評價獎勵"
"617595","黑鑽會員升等禮"
"617596","特約合作優惠"
"617598","黃金會員升等禮"
"617602","註冊優惠"
"617606","黃金會員升等禮"
"617607","信用卡綁定優惠"
"617611","註冊優惠"
"617613","黃金會員升等禮"
"617618","邀請獎勵"
"617619","優惠券"
"617623","評價獎勵"
"617630","邀請優惠"
"617631","評價獎勵"
"617634","熟客驚喜回饋"
"617635","白銀會員生日禮"
"617636","優惠券"
"617638","邀請獎勵"
"617641","2021台新卡友禮遇"
"617644","評價獎勵"
"617649","熟客驚喜回饋"
"617652","評價獎勵"
"617653","駕駛邀請優惠"
"617654","註冊優惠"
"617657","評價獎勵"
"617668","評價獎勵"
"617674","評價獎勵"
"617679","評價獎勵"
"617683","熟客驚喜回饋"
"617685","評價獎勵"
"617692","熟客驚喜回饋"
"617696","註冊優惠"
"617698","再試一次優惠"
"617700","註冊優惠"
"617705","熟客驚喜回饋"
"617713","優惠券"
"617714","評價獎勵"
"617715","註冊優惠"
"617717","白銀會員生日禮"
"617719","熟客驚喜回饋"
"617722","註冊優惠"
"617728","註冊優惠"
"617736","邀請優惠"
"617745","熟客驚喜回饋"
"617746","評價獎勵"
"617749","註冊優惠"
"617751","信用卡綁定優惠"
"617755","評價獎勵"
"617756","熟客驚喜回饋"
"617763","評價獎勵"
"617767","信用卡綁定優惠"
"617768","註冊優惠"
"617772","熟客驚喜回饋"
"617774","熟客驚喜回饋"
"617776","熟客驚喜回饋"
"617786","鑽石會員升等禮"
"617787","評價獎勵"
"617790","白銀會員生日禮"
"617794","嗨到集點-三點獎勵"
"617795","熟客驚喜回饋"
"617796","評價獎勵"
"617798","駕駛邀請優惠"
"617799","黑鑽會員升等禮"
"617801","黑鑽會員升等禮"
"617806","白銀會員生日禮"
"617812","台新卡友禮遇"
"617814","熟客驚喜回饋"
"617817","註冊優惠"
"617823","註冊優惠"
"617826","駕駛邀請優惠"
"617830","邀請優惠"
"617833","優惠券"
"617838","邀請優惠"
"617840","熟客驚喜回饋"
"617848","幫朋友叫代駕獎勵"
"617849","評價獎勵"
"617854","評價獎勵"
"617857","評價獎勵"
"617863","註冊優惠"
"617865","再試一次優惠"
"617875","邀請優惠"
"617879","特約合作優惠"
"617882","評價獎勵"
"617887","評價獎勵"
"617890","評價獎勵"
"617893","特約合作優惠"
"617894","再試一次優惠"
"617897","註冊優惠"
"617899","評價獎勵"
"617911","台新卡友禮遇"
"617914","評價獎勵"
"617921","再試一次優惠"
"617923","評價獎勵"
"617930","邀請獎勵"
"617932","評價獎勵"
"617935","邀請獎勵"
"617939","邀請優惠"
"617942","註冊優惠"
"617943","註冊優惠"
"617944","熟客驚喜回饋"
"617951","兆豐卡友2020優惠"
"617952","熟客驚喜回饋"
"617953","優惠券"
"617954","再試一次優惠"
"617955","再試一次優惠"
"617961","黃金會員升等禮"
"617962","黃金會員升等禮"
"617971","邀請優惠"
"617973","邀請優惠"
"617981","註冊優惠"
"617982","註冊優惠"
"617986","優惠券"
"617997","熟客驚喜回饋"
"618003","熟客驚喜回饋"
"618013","優惠券"
"618017","評價獎勵"
"618018","駕駛邀請優惠"
"618020","兆豐頂級卡友2020優惠"
"618022","熟客驚喜回饋"
"618025","優惠券"
"618034","註冊優惠"
"618037","熟客驚喜回饋"
"618045","熟客驚喜回饋"
"618051","註冊優惠"
"618054","信用卡綁定優惠"
"618065","熟客驚喜回饋"
"618066","再試一次優惠"
"618067","熟客驚喜回饋"
"618076","評價獎勵"
"618077","註冊優惠"
"618084","優惠券"
"618088","註冊優惠"
"618095","信用卡綁定優惠"
"618097","熟客驚喜回饋"
"618103","熟客驚喜回饋"
"618104","註冊優惠"
"618107","邀請獎勵"
"618111","優惠券"
"618119","200元首用優惠"
"618130","優惠券"
"618133","優惠券"
"618140","信用卡綁定優惠"
"618145","鑽石會員升等禮"
"618147","邀請優惠"
"618152","註冊優惠"
"618153","會員回饋"
"618154","評價獎勵"
"618155","熟客驚喜回饋"
"618158","熟客驚喜回饋"
"618159","信用卡綁定優惠"
"618166","熟客驚喜回饋"
"618170","熟客驚喜回饋"
"618174","評價獎勵"
"618176","熟客驚喜回饋"
"618180","評價獎勵"
"618184","註冊優惠"
"618185","註冊優惠"
"618189","註冊優惠"
"618190","2021台新卡友禮遇"
"618193","邀請獎勵"
"618196","熟客驚喜回饋"
"618197","註冊優惠"
"618203","評價獎勵"
"618204","熟客驚喜回饋"
"618209","鑽石會員升等禮"
"618215","再試一次優惠"
"618219","嗨到集點-三點獎勵"
"618220","評價獎勵"
"618237","註冊優惠"
"618238","邀請優惠"
"618242","評價獎勵"
"618244","評價獎勵"
"618246","評價獎勵"
"618250","嗨到集點-六點獎勵"
"618251","優惠券"
"618259","評價獎勵"
"618262","熟客驚喜回饋"
"618263","註冊優惠"
"618268","註冊優惠"
"618270","評價獎勵"
"618283","評價獎勵"
"618286","評價獎勵"
"618292","熟客驚喜回饋"
"618295","熟客驚喜回饋"
"618296","優惠券"
"618297","註冊優惠"
"618311","評價獎勵"
"618313","熟客驚喜回饋"
"618314","熟客驚喜回饋"
"618315","評價獎勵"
"618317","熟客驚喜回饋"
"618319","優惠券"
"618322","熟客驚喜回饋"
"618325","邀請獎勵"
"618326","評價獎勵"
"618327","特約合作優惠"
"618330","評價獎勵"
"618331","註冊優惠"
"618336","評價獎勵"
"618338","特約合作優惠"
"618342","50元優惠券"
"618343","50元優惠券"
"618344","黃金會員升等禮"
"618345","評價獎勵"
"618349","白銀會員升等禮"
"618352","評價獎勵"
"618356","評價獎勵"
"618359","青商會獨家優惠"
"618360","註冊優惠"
"618362","評價獎勵"
"618365","熟客驚喜回饋"
"618366","評價獎勵"
"618369","評價獎勵"
"618372","評價獎勵"
"618374","熟客驚喜回饋"
"618380","評價獎勵"
"618383","嗨到集點-三點獎勵"
"618394","註冊優惠"
"618398","特約合作優惠"
"618399","評價獎勵"
"618401","特約合作優惠"
"618402","優惠券"
"618404","駕駛邀請優惠"
"618413","評價獎勵"
"618415","熟客驚喜回饋"
"618417","優惠券"
"618419","熟客驚喜回饋"
"618425","優惠券"
"618427","嗨到集點-六點獎勵"
"618437","信用卡綁定優惠"
"618441","熟客驚喜回饋"
"618444","熟客驚喜回饋"
"618445","再試一次優惠"
"618451","白銀會員升等禮"
"618453","白銀會員升等禮"
"618454","白銀會員升等禮"
"618456","註冊優惠"
"618457","評價獎勵"
"618462","評價獎勵"
"618464","白銀會員生日禮"
"618468","白銀會員升等禮"
"618469","註冊優惠"
"618478","白銀會員生日禮"
"618484","評價獎勵"
"618486","評價獎勵"
"618488","幫朋友叫代駕獎勵"
"618491","優惠券"
"618493","熟客驚喜回饋"
"618494","評價獎勵"
"618495","優惠券"
"618498","註冊優惠"
"618501","熟客驚喜回饋"
"618504","評價獎勵"
"618505","評價獎勵"
"618506","評價獎勵"
"618507","評價獎勵"
"618511","評價獎勵"
"618515","評價獎勵"
"618517","熟客驚喜回饋"
"618525","白銀會員升等禮"
"618528","嗨到集點-六點獎勵"
"618530","註冊優惠"
"618532","評價獎勵"
"618540","熟客驚喜回饋"
"618542","優惠券"
"618543","評價獎勵"
"618547","評價獎勵"
"618550","評價獎勵"
"618551","評價獎勵"
"618552","評價獎勵"
"618555","註冊優惠"
"618564","優惠券"
"618569","評價獎勵"
"618576","黑鑽會員升等禮"
"618579","台灣代駕 折扣＄200 貴賓卡"
"618580","台灣代駕 折扣＄200 貴賓卡"
"618581","評價獎勵"
"618582","邀請獎勵"
"618584","台灣代駕 折扣＄200 貴賓卡"
"618585","台灣代駕 折扣＄200 貴賓卡"
"618586","評價獎勵"
"618587","台灣代駕 折扣＄200 貴賓卡"
"618605","評價獎勵"
"618610","評價獎勵"
"618614","嗨到集點-三點獎勵"
"618616","白銀會員升等禮"
"618625","再試一次優惠"
"618629","註冊優惠"
"618637","嗨到集點-三點獎勵"
"618647","註冊優惠"
"618655","特約合作優惠"
"618656","特約合作優惠"
"618657","評價獎勵"
"618666","熟客驚喜回饋"
"618671","評價獎勵"
"618675","評價獎勵"
"618677","特約合作優惠"
"618679","熟客驚喜回饋"
"618681","評價獎勵"
"618687","黃金會員生日禮"
"618690","再試一次優惠"
"618695","黃金會員生日禮"
"618696","註冊優惠"
"618697","熟客驚喜回饋"
"618700","黃金會員升等禮"
"618702","熟客驚喜回饋"
"618708","邀請優惠"
"618710","熟客驚喜回饋"
"618711","註冊優惠"
"618712","評價獎勵"
"618714","熟客驚喜回饋"
"618728","熟客驚喜回饋"
"618729","熟客驚喜回饋"
"618730","優惠券"
"618737","50元優惠券"
"618738","鑽石會員生日禮"
"618739","熟客驚喜回饋"
"618741","鑽石會員生日禮"
"618742","鑽石會員升等禮"
"618744","評價獎勵"
"618745","註冊優惠"
"618753","黃金會員升等禮"
"618768","評價獎勵"
"618770","優惠券"
"618772","評價獎勵"
"618773","評價獎勵"
"618777","評價獎勵"
"618793","餐廳貼紙呼叫首用優惠"
"618794","熟客驚喜回饋"
"618796","信用卡綁定優惠"
"618801","熟客驚喜回饋"
"618805","熟客驚喜回饋"
"618808","優惠券"
"618809","評價獎勵"
"618817","白銀會員升等禮"
"618823","評價獎勵"
"618824","註冊優惠"
"618825","特約合作優惠"
"618827","評價獎勵"
"618828","評價獎勵"
"618837","評價獎勵"
"618838","註冊優惠"
"618839","評價獎勵"
"618841","熟客驚喜回饋"
"618842","評價獎勵"
"618843","評價獎勵"
"618845","優惠券"
"618855","特約合作優惠"
"618856","信用卡綁定優惠"
"618860","評價獎勵"
"618861","熟客驚喜回饋"
"618863","評價獎勵"
"618865","eTag合作優惠"
"618867","熟客驚喜回饋"
"618868","信用卡綁定優惠"
"618875","優惠券"
"618878","邀請獎勵"
"618880","邀請優惠"
"618882","註冊優惠"
"618883","信用卡綁定優惠"
"618889","鑽石會員升等禮"
"618890","註冊優惠"
"618891","評價獎勵"
"618902","白銀會員升等禮"
"618903","熟客驚喜回饋"
"618904","熟客驚喜回饋"
"618906","鑽石會員升等禮"
"618910","評價獎勵"
"618911","熟客驚喜回饋"
"618915","熟客驚喜回饋"
"618924","熟客驚喜回饋"
"618925","嗨到集點-六點獎勵"
"618927","熟客驚喜回饋"
"618943","熟客驚喜回饋"
"618946","熟客驚喜回饋"
"618950","評價獎勵"
"618954","鑽石會員升等禮"
"618956","鑽石會員升等禮"
"618962","評價獎勵"
"618969","邀請獎勵"
"618986","熟客驚喜回饋"
"618988","註冊優惠"
"618998","評價獎勵"
"618999","註冊優惠"
"619001","優惠券"
"619002","評價獎勵"
"619006","熟客驚喜回饋"
"619008","黑鑽會員生日禮"
"619012","邀請優惠"
"619018","註冊優惠"
"619020","黑鑽會員升等禮"
"619023","優惠券"
"619034","嗨到集點-六點獎勵"
"619038","邀請獎勵"
"619040","優惠券"
"619045","鑽石會員升等禮"
"619048","優惠券"
"619053","熟客驚喜回饋"
"619055","註冊優惠"
"619056","黃金會員升等禮"
"619060","評價獎勵"
"619067","評價獎勵"
"619071","評價獎勵"
"619085","優惠券"
"619087","熟客驚喜回饋"
"619090","特約合作優惠"
"619091","評價獎勵"
"619098","評價獎勵"
"619101","註冊優惠"
"619103","嗨到集點-六點獎勵"
"619104","邀請獎勵"
"619105","評價獎勵"
"619106","註冊優惠"
"619112","優惠券"
"619116","邀請獎勵"
"619118","邀請獎勵"
"619119","優惠券"
"619121","評價獎勵"
"619124","評價獎勵"
"619125","熟客驚喜回饋"
"619129","優惠券"
"619133","註冊優惠"
"619136","註冊優惠"
"619137","優惠券"
"619139","黑鑽會員升等禮"
"619145","註冊優惠"
"619153","嗨到集點-六點獎勵"
"619162","評價獎勵"
"619163","註冊優惠"
"619166","嗨到集點-三點獎勵"
"619170","評價獎勵"
"619175","特約合作優惠"
"619176","評價獎勵"
"619182","評價獎勵"
"619183","評價獎勵"
"619184","金色三麥義大店優惠券"
"619187","註冊優惠"
"619190","熟客驚喜回饋"
"619191","熟客驚喜回饋"
"619195","註冊優惠"
"619201","評價獎勵"
"619203","鑽石會員升等禮"
"619207","熟客驚喜回饋"
"619211","熟客驚喜回饋"
"619213","熟客驚喜回饋"
"619216","評價獎勵"
"619219","信用卡綁定優惠"
"619221","註冊優惠"
"619224","鑽石會員升等禮"
"619228","評價獎勵"
"619229","評價獎勵"
"619243","評價獎勵"
"619244","熟客驚喜回饋"
"619245","註冊優惠"
"619249","白銀會員升等禮"
"619256","熟客驚喜回饋"
"619263","註冊優惠"
"619266","評價獎勵"
"619270","評價獎勵"
"619271","熟客驚喜回饋"
"619276","優惠券"
"619281","特約合作優惠"
"619282","黑鑽會員升等禮"
"619292","熟客驚喜回饋"
"619293","評價獎勵"
"619297","評價獎勵"
"619308","註冊優惠"
"619310","嗨到集點-三點獎勵"
"619311","評價獎勵"
"619313","特約合作優惠"
"619315","餐廳貼紙呼叫首用優惠"
"619316","評價獎勵"
"619317","熟客驚喜回饋"
"619319","評價獎勵"
"619321","鑽石會員升等禮"
"619325","評價獎勵"
"619326","評價獎勵"
"619328","熟客驚喜回饋"
"619329","註冊優惠"
"619334","評價獎勵"
"619337","熟客驚喜回饋"
"619341","再試一次優惠"
"619343","再試一次優惠"
"619345","評價獎勵"
"619347","評價獎勵"
"619353","優惠券"
"619356","評價獎勵"
"619387","白銀會員升等禮"
"619388","邀請優惠"
"619390","邀請獎勵"
"619395","熟客驚喜回饋"
"619396","評價獎勵"
"619397","再試一次優惠"
"619405","評價獎勵"
"619411","白銀會員升等禮"
"619413","餐廳貼紙呼叫首用優惠"
"619416","熟客驚喜回饋"
"619422","評價獎勵"
"619427","評價獎勵"
"619428","註冊優惠"
"619429","邀請獎勵"
"619444","註冊優惠"
"619445","黃金會員升等禮"
"619446","熟客驚喜回饋"
